id,year,active_year,conflict_name,dyad_name,side_a,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low
253316.0,2017,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,2.0,"""Blog do Fernando Ribeiro,2017-10-05,Três homens são mortos na Granja Portugal na guerra declarada entre as facções criminosas em Fortaleza"";""Blog do Fernando Ribeiro,2017-10-09,Guerra de facções: chacina no Bom Jardim pode ter sido resposta ao triplo assassinato na Granja Portugal""",Blog do Fernando Ribeiro;Blog do Fernando Ribeiro,2017-10-05;2017-10-09,Três homens são mortos na Granja Portugal na guerra declarada entre as facções criminosas em Fortaleza;Guerra de facções: chacina no Bom Jardim pode ter sido resposta ao triplo assassinato na Granja Portugal,police,Fortaleza town,Granja Portugal neighborhood,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2017-10-04 00:00:00.000,2017-10-04 00:00:00.000,0.0,3.0,0.0,0.0,3,3.0,3.0
253317.0,2017,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2017-10-05,Três homens são mortos na Granja Portugal na guerra declarada entre as facções criminosas em Fortaleza""",Blog do Fernando Ribeiro,2017-10-05,Três homens são mortos na Granja Portugal na guerra declarada entre as facções criminosas em Fortaleza,police,Eusébio municipality,Municipality of Eusebio,Ceará state,Eusébio municipality,-3.869500,-38.455450,POINT (-38.45545 -3.8695),2017-10-04 00:00:00.000,2017-10-04 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
253318.0,2017,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2017-10-05,Três homens são mortos na Granja Portugal na guerra declarada entre as facções criminosas em Fortaleza""",Blog do Fernando Ribeiro,2017-10-05,Três homens são mortos na Granja Portugal na guerra declarada entre as facções criminosas em Fortaleza,police,Fortaleza town,"Papicu neighborhood, in Fortaleza",Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2017-10-04 00:00:00.000,2017-10-04 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
253230.0,2017,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Ceara News,2017-10-08,Guerra de facções provoca chacina com quatro mortos no bairro Bom Jardim""",Ceara News,2017-10-08,Guerra de facções provoca chacina com quatro mortos no bairro Bom Jardim,Ceara News,Fortaleza town,"Bom Jardim neighborhood, in the southern part of the capital",Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2017-10-08 00:00:00.000,2017-10-08 00:00:00.000,4.0,0.0,0.0,0.0,4,4.0,4.0
253267.0,2017,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Ceara News,2017-10-27, Madrugada de tiroteio intenso entre facções em favelas da zona sul de Fortaleza""",Ceara News,2017-10-27,Madrugada de tiroteio intenso entre facções em favelas da zona sul de Fortaleza,police,Itaitinga town,"Penitentiary Complex of Itaitinga, in the Metropolitan Region of Fortaleza",Ceará state,Itaitinga municipality,-3.969440,-38.528060,POINT (-38.52806 -3.96944),2017-10-25 00:00:00.000,2017-10-25 00:00:00.000,1.0,0.0,0.0,0.0,1,1.0,1.0
280245.0,2017,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Ceara News,2017-10-27,Tiroteios entre fações deixaram mais seis mortos na Capital nas últimas 48 horas""",Ceara News,2017-10-27,Tiroteios entre fações deixaram mais seis mortos na Capital nas últimas 48 horas,police,Fortaleza town,Praia do Futuro,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2017-10-25 00:00:00.000,2017-10-25 00:00:00.000,0.0,1.0,0.0,0.0,1,1.0,1.0
280246.0,2017,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Ceara News,2017-10-27,Tiroteios entre fações deixaram mais seis mortos na Capital nas últimas 48 horas""",Ceara News,2017-10-27,Tiroteios entre fações deixaram mais seis mortos na Capital nas últimas 48 horas,police,Fortaleza town,between the Jereba and Babylon communitie,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2017-10-25 00:00:00.000,2017-10-25 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
280244.0,2017,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Ceara News,2017-10-27,Tiroteios entre fações deixaram mais seis mortos na Capital nas últimas 48 horas""",Ceara News,2017-10-27,Tiroteios entre fações deixaram mais seis mortos na Capital nas últimas 48 horas,police,Fortaleza town,Praça da Granja Portugal,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2017-10-26 00:00:00.000,2017-10-26 00:00:00.000,0.0,2.0,0.0,0.0,2,2.0,2.0
253268.0,2017,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Ceara News,2017-10-27, Tiroteios entre fações deixaram mais seis mortos na Capital nas últimas 48 horas""",Ceara News,2017-10-27,Tiroteios entre fações deixaram mais seis mortos na Capital nas últimas 48 horas,police,Fortaleza town,Bom Jardim neighborhood,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2017-10-26 00:00:00.000,2017-10-26 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
253269.0,2017,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Ceara News,2017-10-27, Tiroteios entre fações deixaram mais seis mortos na Capital nas últimas 48 horas""",Ceara News,2017-10-27,Tiroteios entre fações deixaram mais seis mortos na Capital nas últimas 48 horas,police,Fortaleza town,Fortaleza town,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2017-10-26 00:00:00.000,2017-10-26 00:00:00.000,0.0,1.0,0.0,0.0,1,1.0,1.0
253266.0,2017,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,2.0,"""Ceara News,2017-10-27, Madrugada de tiroteio intenso entre facções em favelas da zona sul de Fortaleza"";""Ceara News,2017-10-27, Tiroteios entre fações deixaram mais seis mortos na Capital nas últimas 48 horas""",Ceara News;Ceara News,2017-10-27;2017-10-27,Madrugada de tiroteio intenso entre facções em favelas da zona sul de Fortaleza; Tiroteios entre fações deixaram mais seis mortos na Capital nas últimas 48 horas,police,Itaitinga town,"Penitentiary Complex of Itaitinga, in the Metropolitan Region of Fortaleza.",Ceará state,Itaitinga municipality,-3.969440,-38.528060,POINT (-38.52806 -3.96944),2017-10-26 00:00:00.000,2017-10-26 00:00:00.000,0.0,1.0,0.0,0.0,1,1.0,1.0
280249.0,2017,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Ceara News,2017-11-09,Vídeos mostram face cruel da “guerra” de facções em Fortaleza, com tiroteio e morte""",Ceara News,2017-11-09,"Vídeos mostram face cruel da “guerra” de facções em Fortaleza, com tiroteio e morte",police,Metropolitan mesoregion of Fortaleza,,Ceará state,,-3.600000,-38.900000,POINT (-38.9 -3.6),2017-11-01 00:00:00.000,2017-11-08 00:00:00.000,0.0,0.0,0.0,25.0,25,25.0,25.0
280220.0,2017,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Jornalista Fernando Ribeiro,2018-11-22,Bandido que comandou sequestro, torturas e morte de casal é preso na favela durante cerco da Polícia Civil""",Blog do Jornalista Fernando Ribeiro,2018-11-22,"Bandido que comandou sequestro, torturas e morte de casal é preso na favela durante cerco da Polícia Civil",police,Fortaleza town,Fortaleza,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2017-11-07 00:00:00.000,2017-11-07 00:00:00.000,0.0,0.0,0.0,2.0,2,2.0,2.0
253270.0,2017,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Ceara News,2017-11-09, Vídeos mostram face cruel da “guerra” de facções em Fortaleza, com tiroteio e morte""",Ceara News,2017-11-09,"Vídeos mostram face cruel da “guerra” de facções em Fortaleza, com tiroteio e morte",Ceara News,Fortaleza town,outskirts of Fortaleza,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2017-11-09 00:00:00.000,2017-11-09 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
253240.0,2017,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Noticias R7,2017-11-15,Integrante do Comando Vermelho é preso por matança de adolescentes""",Noticias R7,2017-11-15,Integrante do Comando Vermelho é preso por matança de adolescentes,police,Fortaleza town,"Sapiranga, Fortaleza",Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2017-11-13 00:00:00.000,2017-11-13 00:00:00.000,0.0,4.0,0.0,0.0,4,4.0,4.0
253288.0,2017,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Ceara News,2017-12-09, Corpos humanos são queimados na rua depois de tiroteio entre facções na Capital""",Ceara News,2017-12-09,Corpos humanos são queimados na rua depois de tiroteio entre facções na Capital,police,Fortaleza town,Ancuri neighborhood,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2017-12-08 00:00:00.000,2017-12-08 00:00:00.000,0.0,0.0,0.0,2.0,2,2.0,2.0
253286.0,2017,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Ceara News,2017-12-18, Facções em “guerra” causam terror nas Goiabeiras e executam um adolescente""",Ceara News,2017-12-18,Facções em “guerra” causam terror nas Goiabeiras e executam um adolescente,police,Fortaleza town,western zone of Fortaleza,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2017-12-15 00:00:00.000,2017-12-15 00:00:00.000,0.0,1.0,0.0,0.0,1,1.0,1.0
332061.0,2017,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2019-07-24,Mistério em Russas: familiares de jovens desaparecidos acreditam que restos mortais encontrados sejam deles""",Blog do Fernando Ribeiro,2019-07-24,Mistério em Russas: familiares de jovens desaparecidos acreditam que restos mortais encontrados sejam deles,Blog do Fernando Ribeiro,Border between Jaguariana and Russas municipalities,"rural area of ​​the District of Ilhota, on the border of the municipalities of Russas and Jaguaruana, in the Jaguaribe Valley region",Ceará state,,-4.910250,-37.904480,POINT (-37.90448 -4.91025),2017-12-19 00:00:00.000,2017-12-19 00:00:00.000,0.0,0.0,0.0,3.0,3,3.0,3.0
253284.0,2017,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Ceara News,2017-12-27, Bandidos de facção criminosa invadem velório e queimam corpo no caixão""",Ceara News,2017-12-27,Bandidos de facção criminosa invadem velório e queimam corpo no caixão,police,Fortaleza town,neighborhood Sapiranga-Coite,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2017-12-26 00:00:00.000,2017-12-26 00:00:00.000,0.0,4.0,0.0,0.0,4,4.0,4.0
253271.0,2017,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Ceara News,2017-12-29, Tiroteio entre facções termina com garoto de 14 anos morto em Maracanaú""",Ceara News,2017-12-29,Tiroteio entre facções termina com garoto de 14 anos morto em Maracanaú,Ceara News,Maracanaú town,"Colonia neighborhood, in Maracanaú",Ceará state,Maracanaú municipality,-3.876670,-38.625560,POINT (-38.62556 -3.87667),2017-12-28 00:00:00.000,2017-12-28 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
253272.0,2017,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Ceara News,2017-12-29, Tiroteio entre facções termina com garoto de 14 anos morto em Maracanaú""",Ceara News,2017-12-29,Tiroteio entre facções termina com garoto de 14 anos morto em Maracanaú,Ceara News,Russas town,town of Russas,Ceará state,Russas municipality,-4.940280,-37.975830,POINT (-37.97583 -4.94028),2017-12-28 00:00:00.000,2017-12-28 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
332831.0,2018,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,3.0,"""Blog do Fernando Ribeiro,2020-01-02,Ceará termina 2019 com 2,4 mil assassinatos. E a guerra de facções desafiou a Segurança Pública"";""Blog do Fernando Ribeiro,2018-12-31,RETROSPECTIVA: Crise no Sistema Penitenciário e matança nas ruas na guerra de facções marcaram o Ceará em 2018"";""Blog do Fernando Ribeiro,2018-12-21,Com mais 12 crimes nas últimas 24 horas, Ceará já registra 4.714 homicídios em 2018""",Blog do Fernando Ribeiro;Blog do Fernando Ribeiro;Blog do Fernando Ribeiro,2020-01-02;2018-12-31;2018-12-21,"Ceará termina 2019 com 2,4 mil assassinatos. E a guerra de facções desafiou a Segurança Pública;RETROSPECTIVA: Crise no Sistema Penitenciário e matança nas ruas na guerra de facções marcaram o Ceará em 2018;Com mais 12 crimes nas últimas 24 horas, Ceará já registra 4.714 homicídios em 2018",Blog do Fernando Ribeiro,Ceará state,Ceará,Ceará state,,-5.000000,-40.000000,POINT (-40 -5),2018-01-01 00:00:00.000,2018-12-21 00:00:00.000,0.0,0.0,0.0,1906.0,1906,1797.0,1907.0
253243.0,2018,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""O Estado,2018-01-09,Chacina: quatro homens são executados na localidade de Serra Pelada, em Maranguape""",O Estado,2018-01-09,"Chacina: quatro homens são executados na localidade de Serra Pelada, em Maranguape",O Estado,Maranguape town,"town of Serra Pelada, in Maranguape",Ceará state,Maranguape municipality,-3.890830,-38.685560,POINT (-38.68556 -3.89083),2018-01-08 00:00:00.000,2018-01-08 00:00:00.000,4.0,0.0,0.0,0.0,4,4.0,4.0
260657.0,2018,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Ceara News,2018-01-23,Execução explode guerra entre PCC e GDE na região do Cariri""",Ceara News,2018-01-23,Execução explode guerra entre PCC e GDE na região do Cariri,police,Juazeiro do Norte town,Cariri Industrial and Regional Penitentiary (Pirc),Ceará state,Juazeiro do Norte municipality,-7.213060,-39.315280,POINT (-39.31528 -7.21306),2018-01-15 00:00:00.000,2018-01-21 00:00:00.000,0.0,0.0,0.0,0.0,0,1.0,0.0
253209.0,2018,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,3.0,"""InSight Crime,2018-01-29,Massacre in Northern Brazil Points to PCC’s Continued Expansion"";""Terra,2018-01-28,Chacina deixa 14 mortos no Ceará"";""Diário do Nordeste,2018-01-27,18 pessoas mortas na maior chacina do Ceará""",InSight Crime;Terra;Diário do Nordeste,2018-01-29;2018-01-28;2018-01-27,Massacre in Northern Brazil Points to PCC’s Continued Expansion;Chacina deixa 14 mortos no Ceará;18 pessoas mortas na maior chacina do Ceará,Insight Crime,Fortaleza town,Fortaleza town,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2018-01-27 00:00:00.000,2018-01-27 00:00:00.000,18.0,0.0,0.0,0.0,18,18.0,18.0
260764.0,2018,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Diário do Nordeste,2018-01-30,Foto com rival fez facção matar jovem em Fortaleza, acusa pai""",Diário do Nordeste,2018-01-30,"Foto com rival fez facção matar jovem em Fortaleza, acusa pai",Diário do Nordeste,Fortaleza town,Fortaleza,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2018-01-28 00:00:00.000,2018-01-28 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
253231.0,2018,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,2.0,"""Ponte,2018-01-29,Informacões da secretaria da Justica estadual apontam para briga de faccões rivais; Conselho Penitenciário fala em represália por chacina que deixou 14 mortos"";""Ceara News,2018-01-30, Chacina na Cadeia Pública de Itapajé repercute internacionalmente pela Agência EFE""",Ponte;Ceara News,2018-01-29;2018-01-30,Informacões da secretaria da Justica estadual apontam para briga de faccões rivais; Conselho Penitenciário fala em represália por chacina que deixou 14 mortos; Chacina na Cadeia Pública de Itapajé repercute internacionalmente pela Agência EFE,Justice Department of Ceará,Itapagé town,"Itapajé Public Jail, in Ceará",Ceará state,Itapagé municipality,-3.686670,-39.586110,POINT (-39.58611 -3.68667),2018-01-29 00:00:00.000,2018-01-29 00:00:00.000,0.0,10.0,0.0,0.0,10,10.0,10.0
260654.0,2018,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Ceara News,2018-02-01, Morte de “chefes” do tráfico acirra guerra travada nas ruas entre facções GDE e CV""",Ceara News,2018-02-01,Morte de “chefes” do tráfico acirra guerra travada nas ruas entre facções GDE e CV,Ceara News,Eusébio town,Eusebio,Ceará state,Eusébio municipality,-3.890000,-38.450560,POINT (-38.45056 -3.89),2018-01-31 00:00:00.000,2018-01-31 00:00:00.000,1.0,0.0,0.0,0.0,1,1.0,1.0
280254.0,2018,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2018-02-15,Duas jovens são assassinadas por ordem de facções nas últimas 24 horas""",Blog do Fernando Ribeiro,2018-02-15,Duas jovens são assassinadas por ordem de facções nas últimas 24 horas,police,Crateús town,city of Crateús,Ceará state,Crateús municipality,-5.178330,-40.677500,POINT (-40.6775 -5.17833),2018-02-15 00:00:00.000,2018-02-15 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
280255.0,2018,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2018-02-15,Duas jovens são assassinadas por ordem de facções nas últimas 24 horas""",Blog do Fernando Ribeiro,2018-02-15,Duas jovens são assassinadas por ordem de facções nas últimas 24 horas,police,Fortaleza town,Vila do Mar Avenue in Barra do Ceará,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2018-02-15 00:00:00.000,2018-02-15 00:00:00.000,1.0,0.0,0.0,0.0,1,1.0,1.0
253274.0,2018,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Ceara News,2018-02-21, Tiroteio entre facções termina com garoto de 14 anos morto em Maracanaú""",Ceara News,2018-02-21,Tiroteio entre facções termina com garoto de 14 anos morto em Maracanaú,police,Fortaleza town,neighborhood of Álvaro Weyne,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2018-02-20 00:00:00.000,2018-02-20 00:00:00.000,0.0,0.0,1.0,0.0,1,1.0,1.0
260522.0,2018,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Ceará News,2018-07-20,Ordem para esquartejar e decapitar rivais assassinados partiu da cúpula do PCC""",Ceará News,2018-07-20,Ordem para esquartejar e decapitar rivais assassinados partiu da cúpula do PCC,Ceara News,Fortaleza town,"kidnapped in Barra do Ceará

found in mangrove of the Ceará River, in the section that crosses the neighborhood Vila Velha",Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2018-02-23 00:00:00.000,2018-03-02 00:00:00.000,0.0,0.0,0.0,3.0,3,3.0,3.0
280256.0,2018,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Blog do Fernando Ribeiro,2018-02-27,Mais uma ""novinha"" sequestrada e fuzilada por bandidos de facções em Fortaleza""",Blog do Fernando Ribeiro,2018-02-27,"Mais uma ""novinha"" sequestrada e fuzilada por bandidos de facções em Fortaleza",police,Fortaleza town,Jagatá community in Jangurussu,Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2018-02-26 00:00:00.000,2018-02-26 00:00:00.000,0.0,0.0,0.0,1.0,1,1.0,1.0
260653.0,2018,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Ceara News,2018-03-06, Polícia faz buscas por corpos de garotas torturadas e mortas no mangue do Rio Ceará""",Ceara News,2018-03-06,Polícia faz buscas por corpos de garotas torturadas e mortas no mangue do Rio Ceará,police,Fortaleza town,"abducted in Maracanaú and taken to the Ceará River Mangrove, located between the neighborhoods of Vila Velha and Barra do Ceará",Ceará state,Fortaleza municipality,-3.717220,-38.543060,POINT (-38.54306 -3.71722),2018-03-01 00:00:00.000,2018-03-04 00:00:00.000,2.0,0.0,0.0,1.0,3,3.0,3.0
260765.0,2018,1.0,Comando Vermelho - GDE,Comando Vermelho - GDE,Comando Vermelho,GDE,1.0,"""Diário do Nordeste,2018-03-07,Tiroteio dentro da Cadeia Pública de Pentecoste deixa 2 mortos e 9 feridos""",Diário do Nordeste,2018-03-07,Tiroteio dentro da Cadeia Pública de Pentecoste deixa 2 mortos e 9 feridos,military police,Pentecoste town,Public Jail of Pentecoste,Ceará state,Pentecoste municipality,-3.792780,-39.270280,POINT (-39.27028 -3.79278),2018-03-07 00:00:00.000,2018-03-07 00:00:00.000,0.0,0.0,0.0,2.0,2,2.0,2.0
